prestashop_product_id,shobi_code,inspired_by,code_suffix,inferred_brand,status,match_type,score,candidate_count,fragrantica_brand,fragrantica_perfume,fragrantica_id,fragrantica_url,note
5107,2839-JUL,POWDER LOVE,JUL,Juliette Has A Gun,FOUND,CONFIRMED_ID_IN_CORPUS,1.0000,1,Juliette Has A Gun,Powder Love,113627,https://www.fragrantica.com/perfume/Juliette-Has-A-Gun/Powder-Love-113627.html,Existing confirmed Fragrantica ID occurs in URL corpus
5106,2838-JIM,I WANT CHOO WITH LOVE,JIM,Jimmy Choo,FOUND,CONFIRMED_ID_IN_CORPUS,1.0000,1,Jimmy Choo,I Want Choo With Love,113626,https://www.fragrantica.com/perfume/Jimmy-Choo/I-Want-Choo-With-Love-113626.html,Existing confirmed Fragrantica ID occurs in URL corpus
5105,2837-GUL,SCANDAL POUR HOMME ELIXIR,GUL,Jean Paul Gaultier,FOUND,CONFIRMED_ID_IN_CORPUS,1.0000,1,Jean Paul Gaultier,Scandal Pour Homme Elixir,121453,https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Scandal-Pour-Homme-Elixir-121453.html,Existing confirmed Fragrantica ID occurs in URL corpus
5104,2836-FRA,MADNESS,FRA,Franck Boclet,MAPPED_NOT_IN_CORPUS,CONFIRMED_MAPPING_ONLY,,0,,,,,Existing confirmed mapping exists but its ID/name was not found in this URL corpus
5103,2835-BORN,PURPLE STAIN,BORN,BORNTOSTANDOUT®,FOUND,CONFIRMED_ID_IN_CORPUS,1.0000,1,BORNTOSTANDOUT,Purple Stain,102810,https://www.fragrantica.com/perfume/BORNTOSTANDOUT/Purple-Stain-102810.html,Existing confirmed Fragrantica ID occurs in URL corpus
5102,2834-AMG,SINDBAD,AMG,Amouage,FOUND,CONFIRMED_ID_IN_CORPUS,1.0000,1,Amouage,Sindbad,116626,https://www.fragrantica.com/perfume/Amouage/Sindbad-116626.html,Existing confirmed Fragrantica ID occurs in URL corpus
5101,2833-AMG,MEANDER,AMG,Amouage,FOUND,CONFIRMED_ID_IN_CORPUS,1.0000,1,Amouage,Meander,62859,https://www.fragrantica.com/perfume/Amouage/Meander-62859.html,Existing confirmed Fragrantica ID occurs in URL corpus
5099,2832-ZAD,Zadig Eau de Parfum,ZAD,Zadig & Voltaire,MAPPED_NOT_IN_CORPUS,CONFIRMED_MAPPING_ONLY,,0,,,,,Existing confirmed mapping exists but its ID/name was not found in this URL corpus
5098,2831-GISS,Martinique Osmanthus Gissah 2025,GISS,Gissah,MAPPED_NOT_IN_CORPUS,CONFIRMED_MAPPING_ONLY,,0,,,,,Existing confirmed mapping exists but its ID/name was not found in this URL corpus
5097,2830-VAL,Sogno In Rosso,VAL,Valentino,FOUND,CONFIRMED_ID_IN_CORPUS,1.0000,1,Valentino,Sogno In Rosso,95537,https://www.fragrantica.com/perfume/Valentino/Sogno-In-Rosso-95537.html,Existing confirmed Fragrantica ID occurs in URL corpus
5096,2829-PARF,Athénaïs,PARF,Parfums de Marly,FOUND,CONFIRMED_ID_IN_CORPUS,1.0000,1,Parfums de Marly,Athenais,123716,https://www.fragrantica.com/perfume/Parfums-de-Marly/Athenais-123716.html,Existing confirmed Fragrantica ID occurs in URL corpus
5095,2828-ATEL,Vanille Carbone Atelier Materi,ATEL,Atelier Materi,FOUND,CONFIRMED_ID_IN_CORPUS,1.0000,1,Atelier Materi,Vanille Carbone,104586,https://www.fragrantica.com/perfume/Atelier-Materi/Vanille-Carbone-104586.html,Existing confirmed Fragrantica ID occurs in URL corpus
5094,2827-BYR,Bal d'Afrique Absolu,BYR,Byredo,FOUND,CONFIRMED_ID_IN_CORPUS,1.0000,1,Byredo,Bal d Afrique Absolu,108421,https://www.fragrantica.com/perfume/Byredo/Bal-d-Afrique-Absolu-108421.html,Existing confirmed Fragrantica ID occurs in URL corpus
5093,2826-SOL,Cheirosa 91 Sol de Janeiro,SOL,Sol de Janeiro,FOUND,CONFIRMED_ID_IN_CORPUS,1.0000,1,Sol de Janeiro,Cheirosa 91,119651,https://www.fragrantica.com/perfume/Sol-de-Janeiro/Cheirosa-91-119651.html,Existing confirmed Fragrantica ID occurs in URL corpus
5092,2825-RARB,Rare Beauty,RARB,Rare Beauty,MAPPED_NOT_IN_CORPUS,CONFIRMED_MAPPING_ONLY,,0,,,,,Existing confirmed mapping exists but its ID/name was not found in this URL corpus
5091,2824-NRO,Pure Musc Blanc For Her,NRO,Narciso Rodriguez,FOUND,CONFIRMED_ID_IN_CORPUS,1.0000,1,Narciso Rodriguez,Pure Musc Blanc For Her,122211,https://www.fragrantica.com/perfume/Narciso-Rodriguez/Pure-Musc-Blanc-For-Her-122211.html,Existing confirmed Fragrantica ID occurs in URL corpus
5090,2823-KAY,Eden Plush Pear | 23 Kayali,KAY,Kayali Fragrances,FOUND,CONFIRMED_ID_IN_CORPUS,1.0000,1,Kayali Fragrances,Eden Plush Pear 23 Eau de Parfum,127453,https://www.fragrantica.com/perfume/Kayali-Fragrances/Eden-Plush-Pear-23-Eau-de-Parfum-127453.html,Existing confirmed Fragrantica ID occurs in URL corpus
5089,2822-DRC,Addict Purple Glow Eau De Parfum,DRC,Dior,FOUND,CONFIRMED_ID_IN_CORPUS,1.0000,1,Dior,Addict Purple Glow Eau De Parfum,121565,https://www.fragrantica.com/perfume/Dior/Addict-Purple-Glow-Eau-De-Parfum-121565.html,Existing confirmed Fragrantica ID occurs in URL corpus
5088,2821-DRC,Addict Peachy Glow Eau de Parfum,DRC,Dior,FOUND,CONFIRMED_ID_IN_CORPUS,1.0000,1,Dior,Addict Peachy Glow Eau de Parfum,121566,https://www.fragrantica.com/perfume/Dior/Addict-Peachy-Glow-Eau-de-Parfum-121566.html,Existing confirmed Fragrantica ID occurs in URL corpus
5087,2820-MIN,Queening Mind Games,MIN,Mind Games,FOUND,CONFIRMED_ID_IN_CORPUS,1.0000,1,Mind Games,Queening,89898,https://www.fragrantica.com/perfume/Mind-Games/Queening-89898.html,Existing confirmed Fragrantica ID occurs in URL corpus
5086,2819-AKR,Awake Akro,AKR,Akro,FOUND,CONFIRMED_ID_IN_CORPUS,1.0000,1,Akro,Awake,51704,https://www.fragrantica.com/perfume/Akro/Awake-51704.html,Existing confirmed Fragrantica ID occurs in URL corpus
5085,2818-SWISA,Shaghaf Oud Swiss Arabian,SWISA,Swiss Arabian,FOUND,CONFIRMED_ID_IN_CORPUS,1.0000,1,Swiss Arabian,Shaghaf Oud,50582,https://www.fragrantica.com/perfume/Swiss-Arabian/Shaghaf-Oud-50582.html,Existing confirmed Fragrantica ID occurs in URL corpus
5084,2817-INI,Oud for Greatness Neo Initio Parfums,INI,Initio Parfums Privés,FOUND,CONFIRMED_ID_IN_CORPUS,1.0000,1,Initio Parfums Prives,Oud for Greatness Neo,93090,https://www.fragrantica.com/perfume/Initio-Parfums-Prives/Oud-for-Greatness-Neo-93090.html,Existing confirmed Fragrantica ID occurs in URL corpus
5083,2816-MOOD,Blonde Maracuja Mood London,MOOD,Mood London,MAPPED_NOT_IN_CORPUS,CONFIRMED_MAPPING_ONLY,,0,,,,,Existing confirmed mapping exists but its ID/name was not found in this URL corpus
5082,2815-DOL,By for women,DOL,Dolce&Gabbana,FOUND,CONFIRMED_ID_IN_CORPUS,1.0000,1,Dolce Gabbana,By,489,https://www.fragrantica.com/perfume/Dolce-Gabbana/By-489.html,Existing confirmed Fragrantica ID occurs in URL corpus
5081,2814-TMFO,Figue Erotique Tom Ford,TMFO,Tom Ford,FOUND,CONFIRMED_ID_IN_CORPUS,1.0000,1,Tom Ford,Figue Erotique,119402,https://www.fragrantica.com/perfume/Tom-Ford/Figue-Erotique-119402.html,Existing confirmed Fragrantica ID occurs in URL corpus
5080,2813-OMA,Caden Omanluxury,OMA,Omanluxury,MAPPED_NOT_IN_CORPUS,CONFIRMED_MAPPING_ONLY,,0,,,,,Existing confirmed mapping exists but its ID/name was not found in this URL corpus
5079,2812-ARM,Stronger With You Powerfully,ARM,Giorgio Armani,FOUND,CONFIRMED_ID_IN_CORPUS,1.0000,1,Giorgio Armani,Emporio Armani Stronger With You Powerfully,123070,https://www.fragrantica.com/perfume/Giorgio-Armani/Emporio-Armani-Stronger-With-You-Powerfully-123070.html,Existing confirmed Fragrantica ID occurs in URL corpus
5078,2811-DRC,Sauvage Rare Blend,DRC,Dior,FOUND,CONFIRMED_ID_IN_CORPUS,1.0000,1,Dior,Sauvage Rare Blend,118815,https://www.fragrantica.com/perfume/Dior/Sauvage-Rare-Blend-118815.html,Existing confirmed Fragrantica ID occurs in URL corpus
5077,2810-MIN,Prodigy Mind Games,MIN,Mind Games,FOUND,CONFIRMED_ID_IN_CORPUS,1.0000,1,Mind Games,Prodigy,101192,https://www.fragrantica.com/perfume/Mind-Games/Prodigy-101192.html,Existing confirmed Fragrantica ID occurs in URL corpus
5076,2809-AZZ,Forever Wanted Elixir Azzaro,AZZ,Azzaro,FOUND,CONFIRMED_ID_IN_CORPUS,1.0000,1,Azzaro,Forever Wanted Elixir,102882,https://www.fragrantica.com/perfume/Azzaro/Forever-Wanted-Elixir-102882.html,Existing confirmed Fragrantica ID occurs in URL corpus
5075,2808-LES,Roasted Tangerine Les Liquides Imaginaires,LES,Les Liquides Imaginaires,FOUND,CONFIRMED_ID_IN_CORPUS,1.0000,1,Les Liquides Imaginaires,Roasted Tangerine,103914,https://www.fragrantica.com/perfume/Les-Liquides-Imaginaires/Roasted-Tangerine-103914.html,Existing confirmed Fragrantica ID occurs in URL corpus
5074,2807-VIRT,Buttercream Haze The 7 Virtues,VIRT,The 7 Virtues,MAPPED_NOT_IN_CORPUS,CONFIRMED_MAPPING_ONLY,,0,,,,,Existing confirmed mapping exists but its ID/name was not found in this URL corpus
5073,2806-PHL,Afterglow Phlur,PHL,Phlur,FOUND,CONFIRMED_ID_IN_CORPUS,1.0000,1,Phlur,Afterglow,119441,https://www.fragrantica.com/perfume/Phlur/Afterglow-119441.html,Existing confirmed Fragrantica ID occurs in URL corpus
5072,2805-MARG,Never-ending Summer Margiela,MARG,Maison Martin Margiela,FOUND,CONFIRMED_ID_IN_CORPUS,1.0000,1,Maison Martin Margiela,Never ending Summer,103564,https://www.fragrantica.com/perfume/Maison-Martin-Margiela/Never-ending-Summer-103564.html,Existing confirmed Fragrantica ID occurs in URL corpus
5071,2804-BOYS,Coco Cream Boy Smells,BOYS,Boy Smells,FOUND,CONFIRMED_ID_IN_CORPUS,1.0000,1,Boy Smells,Coco Cream,105919,https://www.fragrantica.com/perfume/Boy-Smells/Coco-Cream-105919.html,Existing confirmed Fragrantica ID occurs in URL corpus
5070,2803-AKR,Crush Akro,AKR,Akro,FOUND,CONFIRMED_ID_IN_CORPUS,1.0000,1,Akro,Crush,105831,https://www.fragrantica.com/perfume/Akro/Crush-105831.html,Existing confirmed Fragrantica ID occurs in URL corpus
5069,2802-HER,Terre Intense for men,HER,Hermès,FOUND,CONFIRMED_ID_IN_CORPUS,1.0000,1,Hermes,Terre d Hermes Intense,102772,https://www.fragrantica.com/perfume/Hermes/Terre-d-Hermes-Intense-102772.html,Existing confirmed Fragrantica ID occurs in URL corpus
5068,2801-DON,Cashmere & Vanilla Essence,DON,Donna Karan,FOUND,CONFIRMED_ID_IN_CORPUS,1.0000,1,Donna Karan,Cashmere Vanilla Essence,103064,https://www.fragrantica.com/perfume/Donna-Karan/Cashmere-Vanilla-Essence-103064.html,Existing confirmed Fragrantica ID occurs in URL corpus
5067,2800-ACQ,Buongiorno,ACQ,Acqua di Parma,FOUND,CONFIRMED_ID_IN_CORPUS,1.0000,1,Acqua di Parma,Buongiorno,103426,https://www.fragrantica.com/perfume/Acqua-di-Parma/Buongiorno-103426.html,Existing confirmed Fragrantica ID occurs in URL corpus
5066,2799-OBVI,Milk & Matcha Obvious,OBVI,Obvious,MAPPED_NOT_IN_CORPUS,CONFIRMED_MAPPING_ONLY,,0,,,,,Existing confirmed mapping exists but its ID/name was not found in this URL corpus
5065,2798-NICO,Macaron Bourbon Nicolai Parfumeur Createur,NICO,Nicolai Parfumeur Createur,MAPPED_NOT_IN_CORPUS,CONFIRMED_MAPPING_ONLY,,0,,,,,Existing confirmed mapping exists but its ID/name was not found in this URL corpus
5064,2795-AMG,Jubilation 40 Man Amouage for men,AMG,Amouage,FOUND,CONFIRMED_ID_IN_CORPUS,1.0000,1,Amouage,Jubilation 40 Man,87958,https://www.fragrantica.com/perfume/Amouage/Jubilation-40-Man-87958.html,Existing confirmed Fragrantica ID occurs in URL corpus
5063,2794-PAC,Lady Million Lucky,PAC,Rabanne,FOUND,CONFIRMED_ID_IN_CORPUS,1.0000,1,Rabanne,Lady Million Lucky,48904,https://www.fragrantica.com/perfume/Rabanne/Lady-Million-Lucky-48904.html,Existing confirmed Fragrantica ID occurs in URL corpus
5062,2793-FRAG,Oud Noir Intense Fragrance Du Bois,FRAG,Fragrance Du Bois,MAPPED_NOT_IN_CORPUS,CONFIRMED_MAPPING_ONLY,,0,,,,,Existing confirmed mapping exists but its ID/name was not found in this URL corpus
5061,2792-AJMA,Musk Silk Ajmal,AJMA,Ajmal,FOUND,CONFIRMED_ID_IN_CORPUS,1.0000,1,Ajmal,Musk Silk,58837,https://www.fragrantica.com/perfume/Ajmal/Musk-Silk-58837.html,Existing confirmed Fragrantica ID occurs in URL corpus
5060,2791-LTN,the fragrance notes of,LTN,,MAPPED_NOT_IN_CORPUS,CONFIRMED_MAPPING_ONLY,,0,,,,,Existing confirmed mapping exists but its ID/name was not found in this URL corpus
5059,2790-KIL,Old Fashioned By Kilian,KIL,By Kilian,FOUND,CONFIRMED_ID_IN_CORPUS,1.0000,1,By Kilian,Old Fashioned,96096,https://www.fragrantica.com/perfume/By-Kilian/Old-Fashioned-96096.html,Existing confirmed Fragrantica ID occurs in URL corpus
5058,2789-PEN,Fortuitous Finley Penhaligon's,PEN,Penhaligon's,FOUND,CONFIRMED_ID_IN_CORPUS,1.0000,1,Penhaligon s,Fortuitous Finley,103514,https://www.fragrantica.com/perfume/Penhaligon-s/Fortuitous-Finley-103514.html,Existing confirmed Fragrantica ID occurs in URL corpus
5057,2606-ARM,Ocean di Gioia Giorgio Armani,ARM,Giorgio Armani,FOUND,CONFIRMED_ID_IN_CORPUS,1.0000,1,Giorgio Armani,Ocean di Gioia,59809,https://www.fragrantica.com/perfume/Giorgio-Armani/Ocean-di-Gioia-59809.html,Existing confirmed Fragrantica ID occurs in URL corpus
5056,2788-MIN,French Defense Mind Games,MIN,Mind Games,FOUND,CONFIRMED_ID_IN_CORPUS,1.0000,1,Mind Games,French Defense,88867,https://www.fragrantica.com/perfume/Mind-Games/French-Defense-88867.html,Existing confirmed Fragrantica ID occurs in URL corpus
5055,2787-KAJ,Lamar Kajal,KAJ,Kajal,FOUND,CONFIRMED_ID_IN_CORPUS,1.0000,1,Kajal,Lamar,62571,https://www.fragrantica.com/perfume/Kajal/Lamar-62571.html,Existing confirmed Fragrantica ID occurs in URL corpus
5054,2786-LTN,the fragrance notes,LTN,,MAPPED_NOT_IN_CORPUS,CONFIRMED_MAPPING_ONLY,,0,,,,,Existing confirmed mapping exists but its ID/name was not found in this URL corpus
5053,2785-VAL,Born in Roma Extradose Donna Valentino,VAL,Valentino,FOUND,CONFIRMED_ID_IN_CORPUS,1.0000,1,Valentino,Born in Roma Extradose Donna,101384,https://www.fragrantica.com/perfume/Valentino/Born-in-Roma-Extradose-Donna-101384.html,Existing confirmed Fragrantica ID occurs in URL corpus
5052,2784-MARG,Afternoon Delight Margiela,MARG,Maison Martin Margiela,FOUND,CONFIRMED_ID_IN_CORPUS,1.0000,1,Maison Martin Margiela,Afternoon Delight,95923,https://www.fragrantica.com/perfume/Maison-Martin-Margiela/Afternoon-Delight-95923.html,Existing confirmed Fragrantica ID occurs in URL corpus
5051,2783-LTN,the fragrance notes,LTN,,MAPPED_NOT_IN_CORPUS,CONFIRMED_MAPPING_ONLY,,0,,,,,Existing confirmed mapping exists but its ID/name was not found in this URL corpus
5050,2782-AJMA,Musk Silk Supreme Ajmal,AJMA,Ajmal,FOUND,CONFIRMED_ID_IN_CORPUS,1.0000,1,Ajmal,Musk Silk Supreme,102549,https://www.fragrantica.com/perfume/Ajmal/Musk-Silk-Supreme-102549.html,Existing confirmed Fragrantica ID occurs in URL corpus
5049,2797-MATIE,Vanilla Powder Extrait de Parfum Matiere Premiere,MATIE,Matiere Premiere,FOUND,CONFIRMED_ID_IN_CORPUS,1.0000,1,Matiere Premiere,Vanilla Powder,112581,https://www.fragrantica.com/perfume/Matiere-Premiere/Vanilla-Powder-112581.html,Existing confirmed Fragrantica ID occurs in URL corpus
5025,2705-KIL,Angels Share On The Rocks Kilian,KIL,By Kilian,FOUND,CONFIRMED_ID_IN_CORPUS,1.0000,1,By Kilian,Angel s Share On The Rocks,113083,https://www.fragrantica.com/perfume/By-Kilian/Angel-s-Share-On-The-Rocks-113083.html,Existing confirmed Fragrantica ID occurs in URL corpus
5020,2780-LAT,Angham Lattafa Perfumes,LAT,Lattafa Perfumes,FOUND,CONFIRMED_ID_IN_CORPUS,1.0000,1,Lattafa Perfumes,Angham,96768,https://www.fragrantica.com/perfume/Lattafa-Perfumes/Angham-96768.html,Existing confirmed Fragrantica ID occurs in URL corpus
5019,2778-JOM,Fig & Lotus Flower,JOM,Jo Malone London,FOUND,CONFIRMED_ID_IN_CORPUS,1.0000,1,Jo Malone London,Fig Lotus Flower,61929,https://www.fragrantica.com/perfume/Jo-Malone-London/Fig-Lotus-Flower-61929.html,Existing confirmed Fragrantica ID occurs in URL corpus
5018,2777-GUR,Herbes Troublantes,GUR,Guerlain,FOUND,CONFIRMED_ID_IN_CORPUS,1.0000,1,Guerlain,Herbes Troublantes,69275,https://www.fragrantica.com/perfume/Guerlain/Herbes-Troublantes-69275.html,Existing confirmed Fragrantica ID occurs in URL corpus
5017,2776-CELI,Nightclubbing Celine,CELI,Celine,FOUND,CONFIRMED_ID_IN_CORPUS,1.0000,1,Celine,Nightclubbing,57926,https://www.fragrantica.com/perfume/Celine/Nightclubbing-57926.html,Existing confirmed Fragrantica ID occurs in URL corpus
5016,2775-BOT,Illusione for Him for men,BOT,Bottega Veneta,FOUND,CONFIRMED_ID_IN_CORPUS,1.0000,1,Bottega Veneta,Illusione for Him,55301,https://www.fragrantica.com/perfume/Bottega-Veneta/Illusione-for-Him-55301.html,Existing confirmed Fragrantica ID occurs in URL corpus
5015,2774-MIL,La Fumee Miller Harris,MIL,Miller Harris,MAPPED_NOT_IN_CORPUS,CONFIRMED_MAPPING_ONLY,,0,,,,,Existing confirmed mapping exists but its ID/name was not found in this URL corpus
5014,2773-RIT,The Rituals of Mehr,RIT,Rituals,MAPPED_NOT_IN_CORPUS,CONFIRMED_MAPPING_ONLY,,0,,,,,Existing confirmed mapping exists but its ID/name was not found in this URL corpus
5013,2771-GUR,Santal Royal,GUR,Guerlain,FOUND,CONFIRMED_ID_IN_CORPUS,1.0000,1,Guerlain,Santal Royal,96470,https://www.fragrantica.com/perfume/Guerlain/Santal-Royal-96470.html,Existing confirmed Fragrantica ID occurs in URL corpus
5012,2770-DOL,Pineapple,DOL,Dolce&Gabbana,FOUND,CONFIRMED_ID_IN_CORPUS,1.0000,1,Dolce Gabbana,Pineapple,59231,https://www.fragrantica.com/perfume/Dolce-Gabbana/Pineapple-59231.html,Existing confirmed Fragrantica ID occurs in URL corpus
5011,2772-DOL,K Eau de Parfum 2020 for men,DOL,Dolce&Gabbana,FOUND,CONFIRMED_ID_IN_CORPUS,1.0000,1,Dolce Gabbana,K by Dolce Gabbana Eau de Parfum,62311,https://www.fragrantica.com/perfume/Dolce-Gabbana/K-by-Dolce-Gabbana-Eau-de-Parfum-62311.html,Existing confirmed Fragrantica ID occurs in URL corpus
5003,2744-NISH,Meant To Be Seen,NISH,Nishane,FOUND,CONFIRMED_ID_IN_CORPUS,1.0000,1,Nishane,Meant To Be Seen,116224,https://www.fragrantica.com/perfume/Nishane/Meant-To-Be-Seen-116224.html,Existing confirmed Fragrantica ID occurs in URL corpus
4995,2768-LAN,La Vie Est Belle Vanille Nude,LAN,Lancôme,FOUND,CONFIRMED_ID_IN_CORPUS,1.0000,1,Lancome,La Vie Est Belle Vanille Nude,109311,https://www.fragrantica.com/perfume/Lancome/La-Vie-Est-Belle-Vanille-Nude-109311.html,Existing confirmed Fragrantica ID occurs in URL corpus
4994,2767-MATAH,Printemps Blanc Maison Mataha,MATAH,Maison Mataha,FOUND,CONFIRMED_ID_IN_CORPUS,1.0000,1,Maison Mataha,Printemps Blanc,103992,https://www.fragrantica.com/perfume/Maison-Mataha/Printemps-Blanc-103992.html,Existing confirmed Fragrantica ID occurs in URL corpus
4993,2766-PARF,Eragon Parfums de Marly,PARF,Parfums de Marly,FOUND,CONFIRMED_ID_IN_CORPUS,1.0000,1,Parfums de Marly,Eragon,116243,https://www.fragrantica.com/perfume/Parfums-de-Marly/Eragon-116243.html,Existing confirmed Fragrantica ID occurs in URL corpus
4992,2765-GUC,Muschio di Luce Gucci,GUC,Gucci,FOUND,CONFIRMED_ID_IN_CORPUS,1.0000,1,Gucci,Muschio di Luce,114849,https://www.fragrantica.com/perfume/Gucci/Muschio-di-Luce-114849.html,Existing confirmed Fragrantica ID occurs in URL corpus
4991,2764-TMFO,Black Orchid Reserve,TMFO,Tom Ford,FOUND,CONFIRMED_ID_IN_CORPUS,1.0000,1,Tom Ford,Black Orchid Reserve,107401,https://www.fragrantica.com/perfume/Tom-Ford/Black-Orchid-Reserve-107401.html,Existing confirmed Fragrantica ID occurs in URL corpus
4974,2732-GIV,Very Irresistible for men,GIV,Givenchy,FOUND,CONFIRMED_ID_IN_CORPUS,1.0000,1,Givenchy,Very Irresistible for men,34,https://www.fragrantica.com/perfume/Givenchy/Very-Irresistible-for-men-34.html,Existing confirmed Fragrantica ID occurs in URL corpus
4973,2731-BYRP,Mula Mula Byron Parfums,BYRP,Byron Parfums,FOUND,CONFIRMED_ID_IN_CORPUS,1.0000,1,Byron Parfums,Mula Mula,50711,https://www.fragrantica.com/perfume/Byron-Parfums/Mula-Mula-50711.html,Existing confirmed Fragrantica ID occurs in URL corpus
4972,2730-ARA,New West for Her,ARA,Aramis,FOUND,CONFIRMED_ID_IN_CORPUS,1.0000,1,Aramis,New West for Her,4857,https://www.fragrantica.com/perfume/Aramis/New-West-for-Her-4857.html,Existing confirmed Fragrantica ID occurs in URL corpus
4971,2759-ARM,Power Of You,ARM,Giorgio Armani,FOUND,CONFIRMED_ID_IN_CORPUS,1.0000,1,Giorgio Armani,Power Of You,121870,https://www.fragrantica.com/perfume/Giorgio-Armani/Power-Of-You-121870.html,Existing confirmed Fragrantica ID occurs in URL corpus
4970,2758-YZLO,Libre Berry Crush,YZLO,Yves Saint Laurent,FOUND,CONFIRMED_ID_IN_CORPUS,1.0000,1,Yves Saint Laurent,Libre Berry Crush,120531,https://www.fragrantica.com/perfume/Yves-Saint-Laurent/Libre-Berry-Crush-120531.html,Existing confirmed Fragrantica ID occurs in URL corpus
4969,2763-KAY,Freedom Musk Bouquet 27 Eau de Parfum Kayali Fragrances,KAY,Kayali Fragrances,FOUND,CONFIRMED_ID_IN_CORPUS,1.0000,1,Kayali Fragrances,Freedom Musk Bouquet 27 Eau de Parfum,118621,https://www.fragrantica.com/perfume/Kayali-Fragrances/Freedom-Musk-Bouquet-27-Eau-de-Parfum-118621.html,Existing confirmed Fragrantica ID occurs in URL corpus
4968,2762-LAT,Eclaire Pistache Lattafa Perfumes,LAT,Lattafa Perfumes,FOUND,CONFIRMED_ID_IN_CORPUS,1.0000,1,Lattafa Perfumes,Eclaire Pistache,113777,https://www.fragrantica.com/perfume/Lattafa-Perfumes/Eclaire-Pistache-113777.html,Existing confirmed Fragrantica ID occurs in URL corpus
4967,2761-LAT,Asad Elixir Lattafa Perfumes,LAT,Lattafa Perfumes,FOUND,CONFIRMED_ID_IN_CORPUS,1.0000,1,Lattafa Perfumes,Asad Elixir,117616,https://www.fragrantica.com/perfume/Lattafa-Perfumes/Asad-Elixir-117616.html,Existing confirmed Fragrantica ID occurs in URL corpus
4966,2760-LAT,Yara Elixir Lattafa Perfumes,LAT,Lattafa Perfumes,FOUND,CONFIRMED_ID_IN_CORPUS,1.0000,1,Lattafa Perfumes,Yara Elixir,117615,https://www.fragrantica.com/perfume/Lattafa-Perfumes/Yara-Elixir-117615.html,Existing confirmed Fragrantica ID occurs in URL corpus
4965,2757-LAT,Vanilla Freak Lattafa Perfumes,LAT,Lattafa Perfumes,FOUND,CONFIRMED_ID_IN_CORPUS,1.0000,1,Lattafa Perfumes,Vanilla Freak,114400,https://www.fragrantica.com/perfume/Lattafa-Perfumes/Vanilla-Freak-114400.html,Existing confirmed Fragrantica ID occurs in URL corpus
4964,2755-ZEG,Essenza di Zegna,ZEG,Ermenegildo Zegna,MAPPED_NOT_IN_CORPUS,CONFIRMED_MAPPING_ONLY,,0,,,,,Existing confirmed mapping exists but its ID/name was not found in this URL corpus
